Province_State,Country_Region,Last_Update,Lat,Long,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,region
Oregon,US,12/23/2021,44.572,-122.0709,409232,5590,,,41,9702.643859,8489283,,1.365973335,84000041,USA,201275.7789,,O
California,US,12/24/2021,36.1162,-119.6816,5274231,76054,,,6,13336.24281,117881380,,1.44330163,84000006,USA,298341.5537,,C
Oregon,US,12/24/2021,44.572,-122.0709,410565,5598,,,41,9734.248484,8513034,,1.363486902,84000041,USA,201838.9008,,O
California,US,12/25/2021,36.1162,-119.6816,5287285,76126,,,6,13388.0192,118172414,,1.439080936,84000006,USA,299078.1207,,C
Oregon,US,12/25/2021,44.572,-122.0709,410565,5598,,,41,9734.248484,8537500,,1.363486902,84000041,USA,202418.9749,,O
California,US,12/26/2021,36.1162,-119.6816,5287915,76126,,,6,13388.0192,118468767,,1.439080936,84000006,USA,299828.1494,,C
Oregon,US,12/26/2021,44.572,-122.0709,410565,5598,,,41,9734.248484,8537500,,1.363486902,84000041,USA,202418.9749,,O
California,US,12/27/2021,36.1162,-119.6816,5309929,76139,,,6,13440.64595,118468767,,1.433691014,84000006,USA,299828.1494,,C
Oregon,US,12/27/2021,44.572,-122.0709,410565,5598,,,41,9734.248484,8537500,,1.363486902,84000041,USA,202418.9749,,O
California,US,12/28/2021,36.1162,-119.6816,5358794,76175,,,6,13482.17487,118468767,,1.429950628,84000006,USA,299828.1494,,C
Oregon,US,12/28/2021,44.572,-122.0709,414140,5623,,,41,9819.009578,8537500,,1.357753417,84000041,USA,202418.9749,,O
California,US,12/29/2021,36.1162,-119.6816,5388599,76255,,,6,13609.06725,118468767,,1.418105368,84000006,USA,299828.1494,,C
Oregon,US,12/29/2021,44.572,-122.0709,416020,5631,,,41,9863.583244,8598243,,1.353540695,84000041,USA,203859.1548,,O
California,US,12/30/2021,36.1162,-119.6816,5428575,76336,,,6,13685.15763,119500288,,1.411718581,84000006,USA,302438.7871,,C
Oregon,US,12/30/2021,44.572,-122.0709,418333,5640,,,41,9918.423079,8614987,,1.348208246,84000041,USA,204256.1449,,O
California,US,12/31/2021,36.1162,-119.6816,5483401,76437,,,6,13809.45081,119700490,,1.400863313,84000006,USA,302945.4708,,C
Oregon,US,12/31/2021,44.572,-122.0709,421263,5655,,,41,9987.891611,8636672,,1.342391807,84000041,USA,204770.2832,,O
California,US,1/1/2022,36.1162,-119.6816,5519447,76520,,,6,13958.33892,119937941,,1.387425774,84000006,USA,303546.4266,,C
Oregon,US,1/1/2022,44.572,-122.0709,421263,5655,,,41,9987.891611,8660884,,1.342391807,84000041,USA,205344.3351,,O
California,US,1/2/2022,36.1162,-119.6816,5521033,76520,,,6,13958.33892,120326595,,1.387425774,84000006,USA,304530.0564,,C
Oregon,US,1/2/2022,44.572,-122.0709,421263,5655,,,41,9987.891611,8660884,,1.342391807,84000041,USA,205344.3351,,O
California,US,1/3/2022,36.1162,-119.6816,5568418,76523,,,6,14085.30975,120326595,,1.374972846,84000006,USA,304530.0564,,C
Oregon,US,1/3/2022,44.572,-122.0709,421263,5655,,,41,9987.891611,8660884,,1.342391807,84000041,USA,205344.3351,,O
California,US,1/4/2022,36.1162,-119.6816,5708237,76540,,,6,14180.92827,120326595,,1.36600514,84000006,USA,304530.0564,,C
Oregon,US,1/4/2022,44.572,-122.0709,430931,5666,,,41,10217.11406,8660884,,1.314827664,84000041,USA,205344.3351,,O
California,US,1/5/2022,36.1162,-119.6816,5790956,76634,,,6,14552.41837,120326595,,1.332768926,84000006,USA,304530.0564,,C
Oregon,US,1/5/2022,44.572,-122.0709,435453,5710,,,41,10324.32795,8741395,,1.31127814,84000041,USA,207253.2024,,O
California,US,1/6/2022,36.1162,-119.6816,5849362,76760,,,6,14703.53111,121713141,,1.321240438,84000006,USA,308039.2136,,C
Oregon,US,1/6/2022,44.572,-122.0709,441648,5719,,,41,10471.20766,8768264,,1.294922653,84000041,USA,207890.2502,,O
California,US,1/7/2022,36.1162,-119.6816,5963655,76792,,,6,14918.82904,121959422,,1.30271609,84000006,USA,308662.5169,,C
Oregon,US,1/7/2022,44.572,-122.0709,449267,5728,,,41,10651.84956,8802992,,1.274965666,84000041,USA,208713.6301,,O
California,US,1/8/2022,36.1162,-119.6816,6024910,77026,,,6,15193.15175,122193889,,1.283092615,84000006,USA,309255.9206,,C
Oregon,US,1/8/2022,44.572,-122.0709,459700,5761,,,41,10899.20969,8841872,,1.253208614,84000041,USA,209635.4514,,O
California,US,1/9/2022,36.1162,-119.6816,6061684,77043,,,6,15280.12231,122721928,,1.276071152,84000006,USA,310592.3147,,C
Oregon,US,1/9/2022,44.572,-122.0709,459700,5761,,,41,10899.20969,8894633,,1.253208614,84000041,USA,210886.3829,,O
California,US,1/10/2022,36.1162,-119.6816,6258789,77056,,,6,15400.74574,122721928,,1.2662902,84000006,USA,310592.3147,,C
Oregon,US,1/10/2022,44.572,-122.0709,459700,5761,,,41,10899.20969,8894633,,1.253208614,84000041,USA,210886.3829,,O
California,US,1/11/2022,36.1162,-119.6816,6390199,77203,,,6,15978.78206,122721928,,1.222810162,84000006,USA,310592.3147,,C
Oregon,US,1/11/2022,44.572,-122.0709,478203,5779,,,41,11337.90466,8894633,,1.20848259,84000041,USA,210886.3829,,O
California,US,1/12/2022,36.1162,-119.6816,6541888,77226,,,6,16323.52348,124480999,,1.197341866,84000006,USA,315044.2814,,C
Oregon,US,1/12/2022,44.572,-122.0709,486202,5814,,,41,11527.55613,9013170,,1.195799277,84000041,USA,213696.8237,,O
California,US,1/13/2022,36.1162,-119.6816,6655102,77360,,,6,16599.99489,125009350,,1.179443231,84000006,USA,316381.465,,C
Oregon,US,1/13/2022,44.572,-122.0709,494945,5845,,,41,11734.84738,9053886,,1.180939296,84000041,USA,214662.1755,,O
California,US,1/14/2022,36.1162,-119.6816,6803387,77507,,,6,17007.99016,125607795,,1.153337644,84000006,USA,317896.047,,C
Oregon,US,1/14/2022,44.572,-122.0709,504731,5870,,,41,11966.86754,9104211,,1.162995734,84000041,USA,215855.3509,,O
California,US,1/15/2022,36.1162,-119.6816,6869419,77657,,,6,17302.58761,126171481,,1.135894739,84000006,USA,319322.6587,,C
Oregon,US,1/15/2022,44.572,-122.0709,513391,5883,,,41,12172.19092,9155083,,1.145910232,84000041,USA,217061.4953,,O
California,US,1/16/2022,36.1162,-119.6816,6913079,77723,,,6,17391.19816,126837438,,1.131067667,84000006,USA,321008.1043,,C
Oregon,US,1/16/2022,44.572,-122.0709,513391,5883,,,41,12172.19092,9201956,,1.145910232,84000041,USA,218172.8259,,O
California,US,1/17/2022,36.1162,-119.6816,7119973,77774,,,6,17525.5085,126837438,,1.123135989,84000006,USA,321008.1043,,C
Oregon,US,1/17/2022,44.572,-122.0709,513391,5883,,,41,12172.19092,9201956,,1.145910232,84000041,USA,218172.8259,,O
California,US,1/18/2022,36.1162,-119.6816,7221334,77938,,,6,18074.01472,126837438,,1.091347759,84000006,USA,321008.1043,,C
Oregon,US,1/18/2022,44.572,-122.0709,513391,5883,,,41,12172.19092,9201956,,1.145910232,84000041,USA,218172.8259,,O
California,US,1/19/2022,36.1162,-119.6816,7301248,78013,,,6,18263.551,128908267,,1.081061231,84000006,USA,326249.0875,,C
Oregon,US,1/19/2022,44.572,-122.0709,541415,5892,,,41,12836.62305,9201956,,1.088259468,84000041,USA,218172.8259,,O
California,US,1/20/2022,36.1162,-119.6816,7429198,78101,,,6,18542.48747,129480700,,1.065999832,84000006,USA,327697.8367,,C
Oregon,US,1/20/2022,44.572,-122.0709,549942,5908,,,41,13038.79308,9372663,,1.074295107,84000041,USA,222220.1858,,O
California,US,1/21/2022,36.1162,-119.6816,7563447,78307,,,6,18953.31224,129980066,,1.045644372,84000006,USA,328961.6633,,C
Oregon,US,1/21/2022,44.572,-122.0709,559960,5916,,,41,13276.31381,9415239,,1.056504036,84000041,USA,223229.6371,,O
California,US,1/22/2022,36.1162,-119.6816,7641503,78482,,,6,19295.76324,130501798,,1.029382157,84000006,USA,330282.0952,,C
Oregon,US,1/22/2022,44.572,-122.0709,570892,5936,,,41,13535.50494,9458434,,1.03977635,84000041,USA,224253.7645,,O
California,US,1/23/2022,36.1162,-119.6816,7682154,78553,,,6,19397.46088,131160392,,1.024911643,84000006,USA,331948.906,,C
Oregon,US,1/23/2022,44.572,-122.0709,570892,5936,,,41,13535.50494,9507734,,1.03977635,84000041,USA,225422.6378,,O
California,US,1/24/2022,36.1162,-119.6816,7861058,78616,,,6,19467.21651,131160392,,1.022058183,84000006,USA,331948.906,,C
Oregon,US,1/24/2022,44.572,-122.0709,570892,5936,,,41,13535.50494,9507734,,1.03977635,84000041,USA,225422.6378,,O
California,US,1/25/2022,36.1162,-119.6816,7969133,78798,,,6,20013.12353,131160392,,0.996480614,84000006,USA,331948.906,,C
Oregon,US,1/25/2022,44.572,-122.0709,590270,5953,,,41,13994.94563,9507734,,1.008521524,84000041,USA,225422.6378,,O
California,US,1/26/2022,36.1162,-119.6816,8061990,78887,,,6,20224.30376,133249971,,0.987189203,84000006,USA,337237.343,,C
Oregon,US,1/26/2022,44.572,-122.0709,597172,5994,,,41,14158.58789,9618824,,1.003730918,84000041,USA,228056.5147,,O
California,US,1/27/2022,36.1162,-119.6816,8127092,79139,,,6,20392.64407,133760302,,0.98216749,84000006,USA,338528.9205,,C
Oregon,US,1/27/2022,44.572,-122.0709,605363,6048,,,41,14352.79156,9650905,,0.999069979,84000041,USA,228817.1358,,O
California,US,1/28/2022,36.1162,-119.6816,8215462,79400,,,6,20689.50411,134288642,,0.971267723,84000006,USA,339866.0764,,C
Oregon,US,1/28/2022,44.572,-122.0709,613221,6067,,,41,14539.1,9691446,,0.989365987,84000041,USA,229778.3385,,O
California,US,1/29/2022,36.1162,-119.6816,8255554,79689,,,6,20886.6836,134725439,,0.965600373,84000006,USA,340971.5495,,C
Oregon,US,1/29/2022,44.572,-122.0709,620652,6086,,,41,14715.28452,9732673,,0.980581711,84000041,USA,230755.8058,,O
California,US,1/30/2022,36.1162,-119.6816,8277976,79764,,,6,20943.83047,135171800,,0.963871961,84000006,USA,342101.2278,,C
Oregon,US,1/30/2022,44.572,-122.0709,620652,6086,,,41,14715.28452,9775265,,0.980581711,84000041,USA,231765.6364,,O
California,US,1/31/2022,36.1162,-119.6816,8391267,79801,,,6,20987.7713,135171800,,0.962300134,84000006,USA,342101.2278,,C
Oregon,US,1/31/2022,44.572,-122.0709,620652,6086,,,41,14715.28452,9775265,,0.980581711,84000041,USA,231765.6364,,O
California,US,2/1/2022,36.1162,-119.6816,8439084,80044,,,6,21303.63306,135171800,,0.950919265,84000006,USA,342101.2278,,C
Oregon,US,2/1/2022,44.572,-122.0709,633876,6100,,,41,15028.81759,9775265,,0.962333327,84000041,USA,231765.6364,,O
California,US,2/2/2022,36.1162,-119.6816,8479912,80176,,,6,21393.53182,137293965,,0.948484927,84000006,USA,347472.1354,,C
Oregon,US,2/2/2022,44.572,-122.0709,638823,6124,,,41,15146.10797,9862847,,0.958637995,84000041,USA,233842.1528,,O
California,US,2/3/2022,36.1162,-119.6816,8511542,80497,,,6,21481.42614,137656991,,0.94838597,84000006,USA,348390.9043,,C
Oregon,US,2/3/2022,44.572,-122.0709,643973,6163,,,41,15268.21137,9891494,,0.957027701,84000041,USA,234521.3559,,O
California,US,2/4/2022,36.1162,-119.6816,8562780,80678,,,6,21684.59365,137953208,,0.941612838,84000006,USA,349140.5887,,C
Oregon,US,2/4/2022,44.572,-122.0709,649389,6181,,,41,15396.62146,9921721,,0.951817786,84000041,USA,235238.0198,,O
California,US,2/5/2022,36.1162,-119.6816,8585095,80917,,,6,21792.19327,138226005,,0.939739251,84000006,USA,349831.0004,,C
Oregon,US,2/5/2022,44.572,-122.0709,654343,6214,,,41,15514.07781,9956194,,0.949654845,84000041,USA,236055.3539,,O
California,US,2/6/2022,36.1162,-119.6816,8595480,81001,,,6,21817.19819,138730420,,0.939636632,84000006,USA,351107.6054,,C
Oregon,US,2/6/2022,44.572,-122.0709,654343,6214,,,41,15514.07781,9990746,,0.949654845,84000041,USA,236874.5609,,O
California,US,2/7/2022,36.1162,-119.6816,8629313,81065,,,6,21834.76996,138730420,,0.939622271,84000006,USA,351107.6054,,C
Oregon,US,2/7/2022,44.572,-122.0709,654343,6214,,,41,15514.07781,9990746,,0.949654845,84000041,USA,236874.5609,,O
California,US,2/8/2022,36.1162,-119.6816,8675540,81350,,,6,21956.13241,138730420,,0.93771368,84000006,USA,351107.6054,,C
Oregon,US,2/8/2022,44.572,-122.0709,662250,6244,,,41,15701.54801,9990746,,0.942846357,84000041,USA,236874.5609,,O
California,US,2/9/2022,36.1162,-119.6816,8747740,81541,,,6,22077.66695,140273457,,0.934741213,84000006,USA,355012.8197,,C
Oregon,US,2/9/2022,44.572,-122.0709,665486,6265,,,41,15778.27162,10054653,,0.94141725,84000041,USA,238389.7574,,O
California,US,2/10/2022,36.1162,-119.6816,8761578,81884,,,6,22180.89071,140831189,,0.93430485,84000006,USA,356424.3627,,C
Oregon,US,2/10/2022,44.572,-122.0709,668783,6322,,,41,15856.4415,10077210,,0.945299148,84000041,USA,238924.5702,,O
California,US,2/11/2022,36.1162,-119.6816,8783847,82122,,,6,22209.96272,141276572,,0.93579393,84000006,USA,357551.5658,,C
Oregon,US,2/11/2022,44.572,-122.0709,671923,6344,,,41,15930.88901,10102240,,0.944155804,84000041,USA,239518.0164,,O
California,US,2/12/2022,36.1162,-119.6816,8794643,82418,,,6,22270.97422,141570865,,0.936594045,84000006,USA,358296.3808,,C
Oregon,US,2/12/2022,44.572,-122.0709,674500,6355,,,41,15991.98812,10130298,,0.942179392,84000041,USA,240183.2547,,O
California,US,2/13/2022,36.1162,-119.6816,8799595,82502,,,6,22282.76804,142013279,,0.937052391,84000006,USA,359416.0698,,C
Oregon,US,2/13/2022,44.572,-122.0709,674500,6355,,,41,15991.98812,10157714,,0.942179392,84000041,USA,240833.2715,,O
California,US,2/14/2022,36.1162,-119.6816,8828909,82558,,,6,22294.94655,142013279,,0.937176227,84000006,USA,359416.0698,,C
Oregon,US,2/14/2022,44.572,-122.0709,674500,6355,,,41,15991.98812,10157714,,0.942179392,84000041,USA,240833.2715,,O
California,US,2/15/2022,36.1162,-119.6816,8842552,82932,,,6,22366.15743,142013279,,0.938424413,84000006,USA,359416.0698,,C
Oregon,US,2/15/2022,44.572,-122.0709,679241,6373,,,41,16104.39437,10157714,,0.938253138,84000041,USA,240833.2715,,O
California,US,2/16/2022,36.1162,-119.6816,8853613,83077,,,6,22397.48698,143191486,,0.938750213,84000006,USA,362397.9496,,C
Oregon,US,2/16/2022,44.572,-122.0709,680852,6393,,,41,16142.59021,10212270,,0.938970584,84000041,USA,242126.7613,,O
California,US,2/17/2022,36.1162,-119.6816,8870132,83366,,,6,22432.86337,143597109,,0.940530294,84000006,USA,363424.5256,,C
Oregon,US,2/17/2022,44.572,-122.0709,682566,6416,,,41,16183.22811,10229517,,0.939982361,84000041,USA,242535.6773,,O
California,US,2/18/2022,36.1162,-119.6816,8885071,83588,,,6,22456.84835,143781963,,0.942027679,84000006,USA,363892.3657,,C
Oregon,US,2/18/2022,44.572,-122.0709,684411,6444,,,41,16226.97195,10251944,,0.941539514,84000041,USA,243067.4079,,O
California,US,2/19/2022,36.1162,-119.6816,8892659,83862,,,6,22495.66166,143981364,,0.943484956,84000006,USA,364397.0222,,C
Oregon,US,2/19/2022,44.572,-122.0709,685953,6456,,,41,16263.53184,10273053,,0.941172354,84000041,USA,243567.8896,,O
California,US,2/20/2022,36.1162,-119.6816,8895998,83946,,,6,22503.65412,144365762,,0.944094567,84000006,USA,365369.8806,,C
Oregon,US,2/20/2022,44.572,-122.0709,685953,6456,,,41,16263.53184,10297412,,0.941172354,84000041,USA,244145.4268,,O
California,US,2/21/2022,36.1162,-119.6816,8898752,84002,,,6,22510.31029,144365762,,0.944445019,84000006,USA,365369.8806,,C
Oregon,US,2/21/2022,44.572,-122.0709,685953,6456,,,41,16263.53184,10297412,,0.941172354,84000041,USA,244145.4268,,O
California,US,2/22/2022,36.1162,-119.6816,8922034,84024,,,6,22513.65862,144365762,,0.944551869,84000006,USA,365369.8806,,C
Oregon,US,2/22/2022,44.572,-122.0709,685953,6456,,,41,16263.53184,10297412,,0.941172354,84000041,USA,244145.4268,,O
California,US,2/23/2022,36.1162,-119.6816,8931842,84364,,,6,22585.37567,144365762,,0.94536252,84000006,USA,365369.8806,,C
Oregon,US,2/23/2022,44.572,-122.0709,689325,6485,,,41,16343.47993,10297412,,0.940775396,84000041,USA,244145.4268,,O
California,US,2/24/2022,36.1162,-119.6816,8941845,84468,,,6,22605.57954,145812039,,0.945681953,84000006,USA,369030.2087,,C
Oregon,US,2/24/2022,44.572,-122.0709,690481,6519,,,41,16370.88799,10357244,,0.944124458,84000041,USA,245564.0074,,O
California,US,2/25/2022,36.1162,-119.6816,8955645,84728,,,6,22641.46464,145945122,,0.947089395,84000006,USA,369367.0235,,C
Oregon,US,2/25/2022,44.572,-122.0709,691337,6578,,,41,16391.18323,10373469,,0.95148965,84000041,USA,245948.6924,,O
California,US,2/26/2022,36.1162,-119.6816,8960010,84980,,,6,22675.23647,146083339,,0.948491488,84000006,USA,369716.8317,,C
Oregon,US,2/26/2022,44.572,-122.0709,692261,6582,,,41,16413.09072,10391757,,0.950797459,84000041,USA,246382.2898,,O
California,US,2/27/2022,36.1162,-119.6816,8962242,85043,,,6,22680.6677,146476848,,0.948967354,84000006,USA,370712.7488,,C
Oregon,US,2/27/2022,44.572,-122.0709,692261,6582,,,41,16413.09072,10413487,,0.950797459,84000041,USA,246897.495,,O
California,US,2/28/2022,36.1162,-119.6816,8972951,85043,,,6,22680.6677,146476848,,0.948967354,84000006,USA,370712.7488,,C
Oregon,US,2/28/2022,44.572,-122.0709,692261,6582,,,41,16413.09072,10413487,,0.950797459,84000041,USA,246897.495,,O
California,US,3/1/2022,36.1162,-119.6816,8980807,85468,,,6,22723.29502,146476848,,0.951920698,84000006,USA,370712.7488,,C
Oregon,US,3/1/2022,44.572,-122.0709,693929,6622,,,41,16452.63799,10413487,,0.954276302,84000041,USA,246897.495,,O
California,US,3/2/2022,36.1162,-119.6816,8984811,85557,,,6,22731.53804,147584393,,0.952566408,84000006,USA,373515.7928,,C
Oregon,US,3/2/2022,44.572,-122.0709,694649,6648,,,41,16469.70876,10457260,,0.957030097,84000041,USA,247935.3265,,O
California,US,3/3/2022,36.1162,-119.6816,8991601,85827,,,6,22745.25531,147649946,,0.954996219,84000006,USA,373681.6984,,C
Oregon,US,3/3/2022,44.572,-122.0709,695323,6652,,,41,16485.68889,10471846,,0.956677688,84000041,USA,248281.1517,,O
California,US,3/4/2022,36.1162,-119.6816,8998831,86026,,,6,22771.29788,147736697,,0.956115769,84000006,USA,373901.2533,,C
Oregon,US,3/4/2022,44.572,-122.0709,696003,6686,,,41,16501.81128,10491665,,0.960628043,84000041,USA,248751.0483,,O
California,US,3/5/2022,36.1162,-119.6816,9002198,86238,,,6,22787.8067,148205138,,0.95777762,84000006,USA,375086.813,,C
Oregon,US,3/5/2022,44.572,-122.0709,696717,6709,,,41,16518.73979,10510273,,0.962944782,84000041,USA,249192.2327,,O
California,US,3/6/2022,36.1162,-119.6816,9003551,86286,,,6,22791.23096,148551611,,0.958166737,84000006,USA,375963.6885,,C
Oregon,US,3/6/2022,44.572,-122.0709,696717,6709,,,41,16518.73979,10532437,,0.962944782,84000041,USA,249717.7278,,O
California,US,3/7/2022,36.1162,-119.6816,9009914,86286,,,6,22791.23096,148551611,,0.958166737,84000006,USA,375963.6885,,C
Oregon,US,3/7/2022,44.572,-122.0709,696717,6709,,,41,16518.73979,10532437,,0.962944782,84000041,USA,249717.7278,,O
California,US,3/8/2022,36.1162,-119.6816,9016303,86631,,,6,22818.55162,148551611,,0.960846005,84000006,USA,375963.6885,,C
Oregon,US,3/8/2022,44.572,-122.0709,697775,6743,,,41,16543.82433,10532437,,0.96635735,84000041,USA,249717.7278,,O
California,US,3/9/2022,36.1162,-119.6816,9019399,86699,,,6,22826.85791,148551611,,0.961250301,84000006,USA,375963.6885,,C
Oregon,US,3/9/2022,44.572,-122.0709,698127,6772,,,41,16552.17004,10568957,,0.970024079,84000041,USA,250583.5949,,O
California,US,3/10/2022,36.1162,-119.6816,9023993,86908,,,6,22838.48469,149610868,,0.963076988,84000006,USA,378644.5222,,C
Oregon,US,3/10/2022,44.572,-122.0709,698564,6800,,,41,16562.53104,10580140,,0.973425484,84000041,USA,250848.7371,,O
California,US,3/11/2022,36.1162,-119.6816,9030973,87077,,,6,22856.15011,149897380,,0.964203968,84000006,USA,379369.6447,,C
Oregon,US,3/11/2022,44.572,-122.0709,698982,6854,,,41,16572.44157,10594054,,0.980568884,84000041,USA,251178.6297,,O
California,US,3/12/2022,36.1162,-119.6816,9035948,87219,,,6,22868.74115,150046091,,0.965244599,84000006,USA,379746.0118,,C
Oregon,US,3/12/2022,44.572,-122.0709,699362,6869,,,41,16581.45114,10614173,,0.982180902,84000041,USA,251655.639,,O
